27	konsumsi-obat-compound,pengobatan-penyakit-compound,konsumsi-bahan-compound,bahan-kontrasepsi-compound,kelenjar-hipofisis-compound	Hal ini dapat disebabkan oleh konsumsi obat yang mengandung kortikosteroid seperti medroksiprogesteron asetat yang biasa digunakan untuk berbagai pengobatan penyakit akut, atau konsumsi bahan kontrasepsi yang mengandung estrogen seperti mestranol, atau menjalani adrenalektomi yang biasanya mengakibatkan terjadinya adenoma pada kelenjar hipofisis.
28	kecamatan-Pulo-flat,Pulo-Aceh-flat,Kabupaten-Aceh-flat	Melingge adalah gampong di kecamatan Pulo Aceh, Kabupaten Aceh Besar, Aceh, Indonesia.
29	Dewata-Murni-flat	Penggabungan dari ketiganya menghasilkan kembalinya ke Tao. Dewata Murni pertama adalah chi universal dan surgawi.
30	Widodo-Cahyono-flat,Cahyono-Putro-flat,pemain-sepak-compound,sepak-bola-compound,bola-legendaris-compound,legendaris-Indonesia-flat	Widodo Cahyono Putro () adalah seorang pelatih dan pemain sepak bola legendaris Indonesia.
31	provinsi-Nanggroe-flat,Aceh-Darussalam-flat,Sagoe-Cut-flat	Istilah "Kecamatan" di provinsi Nanggroe Aceh Darussalam disebut juga dengan "Sagoe Cut" sedangkan di Papua disebut dengan istilah "Distrik".
32	wilayah-Kecamatan-flat,Kecamatan-Gedangan-flat,Kabupaten-Sidoarjo-flat,Provinsi-Jawa-flat	Wedi adalah sebuah desa di wilayah Kecamatan Gedangan, Kabupaten Sidoarjo, Provinsi Jawa Timur.
33	Versi-remix-compound,remix-Hurt-flat,Snowflakes-Remix-flat,kalangan-penggemar-compound,penggemar-musik-compound,musik-urban-compound	Versi remix Hurt (Snowflakes Remix) sering diputar di berbagai radio di Inggris dan sangat populer di kalangan penggemar musik urban.
34	Ryan-Hidayat-flat,salah-satu-fixed,aktor-pria-compound,pria-Indonesia-flat	Ryan Hidayat () adalah salah satu aktor pria Indonesia.
35	Joseon-Sangosa-flat,raja-Beonjoseon-flat	Menurut Joseon Sangosa, kehancuran tiga Gojoseon mulai pada tahun 400 SM, ketika Yan menyerang Gojoseon, dan Gihu menjadi raja Beonjoseon.
36	Bulan-November-flat,pasukan-Cakraningrat-flat	Bulan November, pasukan Cakraningrat merebut Kartasura kembali.
37	ujian-lapangan-compound	Beberapa bulan sebelum Rose dan kawan - kawan lulus dari akademi, mereka wajib mengikuti ujian lapangan.
38	salah-satu-fixed,Sekolah-Menengah-flat,Menengah-Dasar-flat,Dasar-Negeri-flat,Provinsi-Kepulauan-flat,Kepulauan-Riau-flat,Baloi-Harapan-flat,Kecamatan-Bengkong-flat	SDN 004 Bengkong, merupakan salah satu Sekolah Menengah Dasar Negeri yang ada di Provinsi Kepulauan Riau, yang beralamat di Jl. Siak, Baloi Harapan II Kecamatan Bengkong - Batam.
40	album-Sgt-flat,Pepper's-Lonely-flat,Lonely-Hearts-flat,Hearts-Club-flat,Club-Band-compound,alat-musik-compound,musik-India-flat,Within-You-flat,You-Without-flat,Without-You-flat,When-I-flat,m-Sixty-flat,alat-musik-compound,She's-Leaving-flat,Leaving-Home-flat,Fixing-a-flat,a-Hole-flat,Being-the-flat,the-Benefit-flat	Di album Sgt. Pepper's Lonely Hearts Club Band, band ini juga menggunakan beragam alat musik India dalam lagu 'Within You Without You', klarinet di 'When I' m Sixty - Four ', alat musik gesek di' She's Leaving Home ', harpsicord di' Fixing a Hole ', harmonium di' Being the Benefit of Mr. Kite 'dan masih banyak lagi.
41	himpunan-kalimat-compound,himpunan-kalimat-compound,formulasi-Tarski-flat,himpunan-kalimat-compound,logika-simpulan-compound,conclusion-logic-flat	Konsekuensi logis dapat pula diekspresikan sebagai suatu fungsi dari himpunan kalimat terhadap himpunan kalimat lain (formulasi Tarski), atau sebagai hubungan antara dua himpunan kalimat (logika simpulan jamak, multiple - conclusion logic).
42	Terminal-kargo-flat,timur-laut-compound,laut-terminal-compound,terminal-penumpang-compound,luas-bangunan-compound,bekas-bangunan-compound,bangunan-terminal-compound	Terminal kargo berlokasi di timur laut terminal penumpang dan memiliki luas bangunan 9000 m², dan merupakan bekas bangunan terminal.
43	sistem-perbankan-compound,krisis-ekonomi-compound	Krisis finansial Islandia 2008 adalah masalah di Islandia yang memengaruhi ekonomi dan sistem perbankan Islandia, sebagai dampak dari krisis ekonomi dunia 2008.
44	otot-rangka-compound	Sekitar 95 % kreatina disimpan di dalam otot rangka.
45	Amba-Franda-flat	Namun, hal ini rupanya membuat Amba Franda yang juga memiliki manajemen merasa tersaingi.
46	bangsa-Armenia-flat	Diperkirakan ada sekitar 11 sampai 12 juta jiwa bangsa Armenia di dunia.
48	satelit-Indonesia-flat	Geovedi mengaku pernah meretas dua satelit Indonesia dan Cina milik para kliennya.
49	Katolik-Roma-flat,orang-Islam-flat	Kebanyakan penduduknya beragama Katolik Roma, namun ada pula sedikit orang Islam di situ.
51	kerajinan-gelas-compound,gelas-Ryukyu-flat,kerajinan-bambu-compound,kertas-Ryukyu-flat,kerajinan-perabot-compound,perabot-sehari-compound,khas-Okinawa-flat	Selain tekstil dan barang pernis, Okinawa terkenal dengan kerajinan gelas Ryukyu, lemari, kerajinan bambu, kertas Ryukyu, dan kerajinan perabot sehari - hari khas Okinawa.
52	Maka-dari-fixed,jiwa-Kikyou-flat,salah-paham-fixed	Maka dari itu, Sia membiarkan jiwa Kikyou bersemayam dalam diri Sia. Dan beginilah akibatnya, Rin seringkali salah paham akibat kelakuan Sia yang tiba - tiba centil ini walaupun sebenarnya itu adalah ulah Kikyou.
54	komik-Disney-flat	Awalnya karakter tersebut dibuat untuk pasar asing, yaitu untuk komik Disney di Italia.
55	letak-pikiran-compound	Dimana letak pikiran?
56	Koh-Sok-flat,Sok-Hiong-flat	Dr Wee berumahtangga pada 1936 dengan Koh Sok Hiong.
57	Soeara-Kemadjuan-flat,Kemadjuan-Kota-flat,Kota-Gedang-flat,kepentingan-pendidikan-compound,uang-sekolah-compound,sekolah-anaknya-compound	Menurut laporan "Soeara Kemadjuan Kota Gedang" (1916), demi kepentingan pendidikan, para orang tua yang waktu itu berpenghasilan rata - rata 15 gulden per bulan, sanggup membayar uang sekolah anaknya yang mencapai 5 gulden per bulan.
58	Akhtar-Hussein-flat,Trilok-Kapoor-flat,Rashid-Khan-flat,Maruti-Rao-flat	Film ini disutradarai oleh Akhtar Hussein, dan dibintangi Trilok Kapoor, Nargis, Cukoo, Rashid Khan, Neelam, Maruti Rao, dan Nissar.
59	permainan-komputer-compound,permainan-video-compound	Banyak pula permainan komputer, permainan video, dan lagu - lagu rap yang menampilkan AK - 47.
60	kota-Kuningan-flat,Gedung-Serbaguna-flat,kota-Kuningan-flat,Gelanggang-Pemuda-flat,Gelanggang-Ewangga-flat	Hotel yang ada di kota Kuningan diantaranya: Gedung Serbaguna di kota Kuningan diantaranya: Sanggariang, Gelanggang Pemuda dan Gelanggang Ewangga.
61	Hai-Muhammad-flat,kesenangan-hati-compound,hati-istri-istrimu-compound	``Hai Muhammad, mengapa kamu mengharamkan apa yang Allah menghalalkannya bagimu; kamu mencari kesenangan hati istri-istrimu?
62	Jumlah-pengguna-compound,pengguna-Twitter-flat,bukti-budaya-compound,budaya-masyarakat-compound	Jumlah pengguna Twitter yang semakin meningkat setiap harinya adalah bukti budaya masyarakat yang senang berbagi cerita serta foto keseharian dalam hidup.
63	Dyah-Balitung-flat,Rakai-Watuhumalang-flat,raja-Medang-flat,pengganti-Rakai-flat,Rakai-Kayuwangi-flat,Rakai-Gurunwangi-flat,Rakai-Limus-flat,Kerajaan-Medang-flat	Jadi, kemungkinan besar Dyah Balitung yang merupakan menantu Rakai Watuhumalang (raja Medang pengganti Rakai Kayuwangi) berhasil menjadi pahlawan dengan menaklukkan Rakai Gurunwangi dan Rakai Limus sehingga kembali mengakui kekuasaan tunggal di Kerajaan Medang.
64	pencipta-bumi-compound	Siapakah pencipta bumi ini?
65	kecamatan-Neglasari-flat,Kota-Tangerang-flat	Karangsari adalah kelurahan yang berada di kecamatan Neglasari, Kota Tangerang, Banten, Indonesia.
66	Tentara-Konfederasi-flat,bahasa-Inggris-flat,Confederate-States-flat,States-Army-flat,Negara-Konfederasi-flat,Konfederasi-Amerika-flat,Pemerintah-Amerika-flat,Amerika-Serikat-flat,Perang-Saudara-flat	Tentara Konfederasi (bahasa Inggris: Confederate States Army (CSA)) diorganisasi pada bulan Februari 1861 untuk mempertahankan Negara Konfederasi Amerika yang baru dibentuk dari tindakan militer oleh Pemerintah Amerika Serikat selama Perang Saudara Amerika.
67	lengan-baju-compound	Perempuannya mengenakan jubah dengan lengan baju yang pendek serta rok berlapis yang mengembang.
68	Celebration-Remix-flat	Lagu ini dinamakan Wavin 'Flag (The Celebration Remix).
69	Václav-Klaus-flat	Ia adalah pesaing utama Václav Klaus.
70	Air-terjun-compound,bidang-tebingnya-compound,air-terjun-compound	Air terjun Madakaripura berbentuk ceruk yang dikelilingi bukit - bukit yang meneteskan air pada seluruh bidang tebingnya seperti layaknya sedang hujan, 3 di antaranya bahkan mengucur deras membentuk air terjun lagi.
71	pengguna-internet-compound	Membangun sebuah komunitas memang tidak mudah, tetapi mereka yakin bahwa Rockto dengan konsep yang menarik dapat menarik minat para pengguna internet untuk menjadi bagian dari komunitasnya.
72	Salah-satu-fixed,kebutuhan-komunikasi-compound,telepon-rumah-compound,desa-pasir-flat,pasir-wetan-flat	Salah satu indikasinya adalah kebutuhan komunikasi yaitu telepon rumah sudah mulai masuk pada Tahun 1995, desa pasir wetan sudah masuk telepon sementara desa lain belum masuk.
73	Mihai-Viteazul-flat	Kepangeranan Wallachia, Moldavia dan Transilvania dikepalai oleh pangeran Wallachia Mihai Viteazul pada tahun 1600.
74	konser-Inaugurasi-flat,dapur-rekaman-compound,album-kompilasi-compound,hasil-kerjasama-compound,kerjasama-Indosiar-flat,Sony-Music-flat	Apabila konser Inaugurasi telah usai, mereka langsung masuk ke dapur rekaman untuk dibuat album kompilasi hasil kerjasama Indosiar dengan Sony Music Indonesia.
75	persiapan-pergantian-compound,pergantian-tahta-compound	Pada saat yang hampir bersamaan, Yosafat mulai mengangkat anaknya, Yoram, menjadi raja bersama - sama dengan dia sebagai persiapan pergantian tahta.
76	kedatangan-Tutsi-flat,berkembangnya-pastoralisme-compound,periode-pembangunan-compound,pembangunan-negara-compound	Ahli lain menghapuskan kaitan antara kedatangan Tutsi dengan berkembangnya pastoralisme dan dimulainya periode pembangunan negara.
77	zaman-Kerajaan-flat,Kerajaan-Majapahit-flat	Jabatan ini berlangsung sampai zaman Kerajaan Majapahit.
78	salah-satu-fixed,kecamatan-Demon-flat,Demon-Pagong-flat,kabupaten-Flores-flat,provinsi-Nusa-flat,Nusa-Tenggara-flat,Tenggara-Timur-flat	Kawalelo merupakan salah satu desa yang ada di kecamatan Demon Pagong, kabupaten Flores Timur, provinsi Nusa Tenggara Timur, Indonesia.
79	Gymnasium-Trier-flat,Universitas-Bonn-flat,jurusan-hukum-compound	Setelah lulus dari Gymnasium Trier, Marx melanjutkan pendidikan nya di Universitas Bonn jurusan hukum pada tahun 1835.
80	komoditas-hortikultura-compound	Mawar merupakan komoditas hortikultura yang bernilai ekonomi tinggi dan banyak diminati konsumen serta dapat dibudidayakan secara komersial.
84	Kantor-kepala-compound,kepala-desa-compound,desa-Jatiwangi-flat,Raya-Bungbulang-flat	Kantor kepala desa Jatiwangi terletak di Kp. Kadudampit, Jl. Raya Bungbulang - Garut.
85	mesin-pelabuhan-compound	Perusahaan ini mengkhususkan diri dalam merancang, memproduksi, dan mengembangkan produk - produk mesin pelabuhan baru.
86	Bunga-Rumahmakan-flat	Lakon pertamanya (Suling dan Bunga Rumahmakan, 1948) ditulis sebagaimana lakon ditulis, tetapi selanjutnya ia menemukan cara menulis lakon yang unik, yang bentuknya seperti cerita yang enak dibaca.
87	bagian-peringatan-compound,Universitas-McMaster-compound,University-Avenue-flat,kampus-univeritas-compound,Brockhouse-Way-flat	Pada bulan Oktober 2005, sebagai bagian peringatan ke - 75 Universitas McMaster di University Avenue, sebuah jalanan di kampus univeritas dinamai Brockhouse Way untuk menghormati Brockhouse.
88	meter-persegi-compound,Kabupaten-Koyang-flat,propinsi-Gyeonggi-flat,sekarang-distrik-compound,distrik-Seongbuk-flat	Pada tahun 1934, Chun membeli tanah seluas 33.000 meter persegi di Kabupaten Koyang, propinsi Gyeonggi (sekarang distrik Seongbuk, Seoul).
89	Raja-Narasinga-flat,Paduka-Maulana-flat,Maulana-Sri-flat,Sri-Sultan-flat,Sultan-Alauddin-flat,Alauddin-Iskandarsyah-flat,Iskandarsyah-Johan-flat,Johan-Zirullah-flat,Zirullah-Fil-flat,Fil-Alam-flat,Sultan-Indragiri-compound,ibu-kota-compound,kota-kerajaan-compound	pada tahun 1473, sewaktu Raja Narasinga II yang bergelar Paduka Maulana Sri Sultan Alauddin Iskandarsyah Johan Zirullah Fil Alam (Sultan Indragiri IV), beliau menetap di ibu kota kerajaan yang berlokasi di Pekan Tua sekarang.
90	tuntunan-Alloh-flat	Lalu bagaimana cara menafkah harta sesuai tuntunan Alloh dan Rasul-Nya?
91	Indian-Embera-flat	Dari 1970 hingga 1974, ia tinggal bersama orang - orang Indian Embera - Wounaan di Panama.
92	ajaran-Gautama-flat,tiada-nafsu-compound	7) Dengan tekad teguh mereka melaksanakan ajaran Gautama, tiada nafsu, mereka menuai hasilnya; terbebaskan dari kematian, mereka menikmati kedamaian abadi.
93	Rumah-Susun-flat,film-komedi-compound,komedi-situasi-compound	Cintaku di Rumah Susun adalah film komedi situasi yang terkenal di Indonesia pada tahun 1987.
94	tindakan-dokter-compound,salah-satu-fixed,bagian-tubuh-compound,kebaikan-diri-compound,diri-seseorang-compound	Hal ini disamakan dengan tindakan dokter yang harus mengamputasi salah satu bagian tubuh yang sakit atau terkena kanker demi kebaikan diri seseorang.
95	Menteri-Kehutanan-flat,Kehutanan-Indonesia-flat	Soedjarwo () adalah Menteri Kehutanan Indonesia pada periode 1964 hingga 1966 dan 1983 hingga 1988.
97	Larangan-kaum-compound,kaum-hawa-compound,kesucian-masjid-compound	Larangan kaum hawa untuk beribadah di masjid ini didasarkan pada alasan untuk menjaga kesucian masjid, yaitu supaya tempat ibadah ini terhindar dari ketidaksengajaan perempuan yang tiba - tiba saja datang bulan (haid).
99	SPG-Negeri-flat,Jalan-Citarum-compound,SMA-Negeri-flat,Jalan-Bali-flat	SPG Negeri 2 Bandung berlokasi di Jalan Citarum nomor 23 Bandung (sekarang digunakan oleh SMA Negeri 20 Bandung), karena tempatnya tidak mencukupi maka bangunannya ditambah dengan bangunan di Jalan Bali Bandung.
100	Senator-AS-flat	Lalu Barkley menjadi Senator AS pada tahun 1926 dan terpilih lagi pada tahun 1932, 1938 dan 1944.
101	suku-Banjar-flat	Ibunya bernama Ulan berasal dari Amuntai seorang suku Banjar.
102	konter-makanan-compound,kios-cendera-compound,cendera-mata-compound	Taman ini juga dilengkapi 30 restoran dan konter makanan, serta 20 kios cendera mata.
103	perilisan-edisi-compound,adanya-PCM-compound,PCM-audio-compound	Manfaat dari perilisan edisi ini adalah adanya PCM audio.
104	kampung-halamannya-compound	Akankah dia masih mengingat Ibu dan kampung halamannya?
105	direktur-VB-flat,VB-Rose-flat,VB-Rose-flat	Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.
106	ulama-Minangkabau-flat,Tahir-Jalaluddin-flat,Jalaluddin-Al-flat,Sumatera-Barat-flat	Hamdan merupakan anak dari ulama Minangkabau, Tahir Jalaluddin Al - Azhari asal Cangking, Agam, Sumatera Barat.
107	terbentuknya-Batalyon-flat,pengumpulan-data-compound	Untuk mendapatkan gambaran yang lebih komprehensif tentang terbentuknya Batalyon 463 Paskhas, maka perlu adanya suatu pengumpulan data dan informasi yang saling berkaitan.
108	luar-RRT-flat,istilah-Maoisme-flat,Mao-Zedong-flat,bentuk-komunismenya-compound	Di luar RRT, istilah Maoisme digunakan sejak 1960 - an, biasanya dalam pengertian yang negatif, untuk menggambarkan partai - partai atau orang - orang yang mendukung Mao Zedong dan bentuk komunismenya.
109	salah-satu-fixed,perayaan-keagamaan-compound	Pada mulanya sarugaku hanya dipakai sebagai hiburan, tapi akhirnya menjadi salah satu unsur penting dalam perayaan keagamaan.
111	peran-institusi-compound,institusi-bisnis-compound,permintaan-tenaga-compound,tenaga-kerja-compound	Keberadaan wikinomics telah menggeser peran institusi bisnis, sosial, dan menyebabkan penurunan akan permintaan tenaga kerja.
112	tempat-wisata-compound	Pulau yang telah ditetapkan sebagai tempat wisata ini dikelilingi oleh vegetasi yang beragam.
113	Marion-Ravenwood-flat,Karen-Allen-flat,Mutt-Williams-flat,Shia-LaBeouf-flat	Indiana dibantu dalam petualangannya oleh kekasih lamanya, Marion Ravenwood (Karen Allen), dan seorang anak muda bernama Mutt Williams (Shia LaBeouf).
114	perubahan-sosial-compound	Sejauh mana ilmu berupaya mencapai perubahan sosial?
115	ruas-kanan-compound,vektor-nol-compound,bilangan-nol-compound	Perhatikan bahwa nol di ruas kanan adalah vektor nol, bukan bilangan nol.
116	biara-Benediktin-flat	Di Isen pernah ada biara Benediktin yang dibubarkan selama sekularisasi pada tahun 1802.
119	nama-Kesultanan-flat,Kesultanan-Banjarmasin-flat,Urang-Nagara-flat	Dari sini keraton kemudian dipindah ke Banjarmasin dengan nama Kesultanan Banjarmasin karena Urang Nagara mengalami kekalahan.
120	film-horor-compound,di-mana-fixed,Elite-Hunting-flat	Dia memiliki peran kecil dalam film horor 2007 Hostel: Part 2, di mana dia digambarkan eksekutif dari Elite Hunting.
122	keberadaan-hewan-compound	Yaitu, mampu melacak keberadaan hewan ataupun manusia melalui satelit dengan mengimplan Mikrocip ke dalam tubuh.
123	rekaman-juta-compound,salah-satu-fixed	"&amp;" (Juli 2003) adalah single terakhirnya yang terjual sedikitnya 500.000 kopi; (Miss) understood (Januari 2006) adalah album pertamanya yang tidak terjual sejuta di toko, dan Secret (November 2006) adalah album pertamanya yang tidak disertifikasi sejuta oleh RIAJ. Ayumi telah mencatat penjualan sekitar 50 juta rekaman dan adalah salah satu musisi Jepang terlaris.
124	Bersama-isterinya-compound,isterinya-Marjolein-flat,Marjolein-Beumer-flat,film-Bezet-flat,serial-drama-compound,drama-NPS-flat,NPS-Moes-flat,film-Manderlay-flat,Danny-Glover-flat,Willem-Dafoe-flat,Lauren-Bacall-flat	Bersama isterinya Marjolein Beumer, ia menulis skenario, seperti film Bezet (2004) dan serial drama NPS Moes. Pada tahun 2005, ia muncul dalam film Manderlay, di mana ia bermain bersama - sama Danny Glover, Willem Dafoe, dan Lauren Bacall.
125	kebijakan-pemerintah-compound,Angkatan-Perangnya-compound	Oerip menentang kebijakan pemerintah yang dianggap terlalu menilai rendah Angkatan Perangnya sendiri.
127	fitur-penapisan-compound,penapisan-paket-compound	Router yang memiliki fitur penapisan paket disebut juga dengan packet - filtering router.
128	Kaisar-Kōtoku-flat,Hakuchi-tahun-compound,kalender-Julian-flat,penggunaan-nama-compound,nama-zaman-compound,nama-zaman-compound,zaman-Shuchō-flat	Setelah Kaisar Kōtoku wafat pada Hakuchi tahun 5 bulan 10 hari 10 (24 November 654 kalender Julian), penggunaan nama zaman terhenti untuk sementara hingga diumumkan nama zaman baru bernama zaman Shuchō yang dimulai tahun 686.
129	Kathy-Bates-flat,Harry-Connick-flat,Gina-Gershon-flat,Lisa-Kudrow-flat	Para pemain lainnya antara lain Kathy Bates, Harry Connick, Jr, Gina Gershon dan Lisa Kudrow.
130	kali-setahun-compound	Acara ini diatur oleh ID&amp;T dan diadakan dari tahun 1999 sampai tahun 2007 dalam berbagai tempat di Belanda dua kali setahun.
131	masalah-Polandia-flat,kekurangan-keamanan-compound,keamanan-energi-compound,kepentingan-Polandia-flat	Dalam hubungan luar negeri, Kaczyński mencatat bahwa banyak masalah Polandia yang terkait dengan kekurangan keamanan energi dan masalah ini harus diselesaikan dalam rangka melindungi kepentingan Polandia.
132	pemberontakan-PRRI-flat,Angkatan-Darat-flat	Setelah pemberontakan PRRI berhasil diredam oleh pemerintah pusat, Nurmatias ditarik oleh pemerintah ke Markas Besar Angkatan Darat (MBAD) di Jakarta.
133	orang-Galilea-flat	``Apakah engkau juga orang Galilea?
134	alam-semesta-compound,tungku-api-compound	Mengenai alam semesta, Philolaos berpendapat bahwa hal pertama yang menjadi "teratur" adalah apa yang disebut "tungku api".
135	mobil-liburan-compound	Fei ingin temannya untuk mengendarai mobil liburan perampokan tapi Sam punggung keluar, melemparkan Fei bermasalah dengan triad.
136	pekerja-seni-compound,bangkitnya-perlawanan-compound,perlawanan-rakyat-compound,di-pelopori-fixed	Krisis tersebut merupakan sisi kelam bagi rakyat keseluruhan dan seniman / pekerja seni tradisional khususnya, namun di sisi lain telah menghasilkan satu hal yang positif yakni bangkitnya perlawanan rakyat yang di pelopori mahasiswa untuk menuntut perubahan dari hari ke hari perlawanan terus mengalami peningkatan.
137	Partai-Ba-flat,Ba-'-flat	Zaki al - Arsuzi dianggap sebagai "Socrates" Partai Ba 'ath.
138	Kemenangan-SPD-flat,kubu-CDU-flat	Kemenangan SPD dalam pemilu lokal 1 Maret 1998 sebagai langkah awal menghentikan kubu CDU yang konservatif.
139	karakteristik-resistansi-compound,pencatu-daya-compound	Biasanya terjadi pada peranti yang menunjukkan karakteristik resistansi negatif pada pencatu daya.
140	pemboman-Italia-flat,pangkalan-udara-compound,udara-Rhodesia-flat,invasi-pasukan-compound,pasukan-Italia-flat,menyerahnya-Italia-flat,Pertempuran-Gondar-flat,bulan-November-flat,diktator-Italia-flat,Italia-Benito-flat,Benito-Mussolini-flat,Imperium-Italia-flat,Italia-Afrika-flat,Afrika-Timur-flat,Afrika-Orientale-flat,Orientale-Italiana-flat	Pertempuran dimulai dengan pemboman Italia pada pangkalan udara Rhodesia di Wajir di Kenya, dan dilanjutkan, invasi pasukan Italia melalui Somaliland, Eritrea, Ethiopia, sampai menyerahnya Italia setelah Pertempuran Gondar pada bulan November 1941 Pada tanggal 9 Mei 1936, diktator Italia Benito Mussolini menyatakan "Imperium Italia Afrika Timur" (Afrika Orientale Italiana, AOI).
141	binatang-buas-compound	Siapa yang berani mencuri binatang buas ini?
142	stasiun-pengisian-compound,pengisian-bahan-compound,bahan-bakar-compound	Di stasiun pengisian bahan bakar, Dawn hendak turun namun usahanya dihentikan oleh bapak tua tersebut.
143	Nama-kota-compound,kata-Sami-flat,Sami-monce-flat	Nama kota ini diturunkan dari kata Sami monce, yang berarti "cantik".
